date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECIPITATION,WS2M,WS2M_MAX,WS2M_MIN,WD2M,GWETTOP,GWETROOT,GWETPROF
2017-01-03,19.59,27.2,12.97,29.98,0.0,2.43,4.41,1.15,63.5,0.21,0.27,0.29
2017-01-04,20.02,29.22,13.27,28.74,0.0,2.3,4.33,1.08,64.6,0.21,0.27,0.29
2017-01-05,19.35,27.87,12.4,28.31,0.0,1.93,3.53,1.14,64.2,0.21,0.26,0.29
2017-01-06,21.25,30.91,13.57,26.65,0.0,1.97,3.36,1.1,66.2,0.21,0.26,0.29
2017-01-07,22.1,31.11,15.11,23.51,0.0,2.38,4.17,1.24,67.6,0.21,0.26,0.29
2017-01-08,21.6,30.85,13.91,18.57,0.0,2.42,4.16,1.35,56.4,0.2,0.26,0.29
2017-01-09,20.54,30.06,12.7,19.04,0.0,2.18,3.59,1.22,57.9,0.2,0.26,0.29
2017-01-10,20.14,30.55,11.64,19.58,0.0,1.63,3.23,0.71,74.4,0.2,0.26,0.29
2017-01-11,21.97,32.96,12.8,29.84,0.0,1.78,3.39,0.92,192.1,0.2,0.26,0.28
2017-01-12,25.03,34.25,17.14,39.76,0.0,1.04,1.51,0.62,242.2,0.2,0.26,0.28
2017-01-13,23.6,31.68,17.63,21.79,0.0,1.62,2.71,0.85,10.6,0.2,0.26,0.28
2017-01-14,22.26,30.46,16.15,19.65,0.0,2.2,3.94,1.17,61.3,0.2,0.26,0.28
2017-01-15,20.86,28.25,15.41,20.19,0.0,1.83,3.11,1.0,63.6,0.19,0.26,0.28
2017-01-16,22.24,33.12,13.06,20.78,0.0,1.38,2.97,0.73,71.9,0.19,0.26,0.28
2017-01-17,24.01,34.24,15.29,23.04,0.0,1.33,2.43,0.79,79.3,0.19,0.26,0.28
2017-01-18,24.27,34.74,15.74,23.17,0.0,1.75,3.45,0.95,83.5,0.19,0.26,0.28
2017-01-19,24.96,35.46,16.29,23.31,0.0,1.58,3.16,0.89,75.5,0.19,0.26,0.28
2017-01-20,24.64,34.74,16.12,19.39,0.0,2.38,4.01,1.3,62.3,0.19,0.26,0.28
2017-01-21,25.37,35.28,16.81,27.18,0.0,1.88,3.87,0.82,75.5,0.18,0.26,0.28
2017-01-22,27.16,37.19,18.58,21.86,0.0,0.91,1.26,0.49,126.3,0.19,0.26,0.28
2017-01-23,28.04,36.85,22.05,20.11,0.0,0.97,1.8,0.01,27.1,0.18,0.26,0.28
2017-01-24,27.09,36.05,19.52,24.4,0.0,0.84,1.39,0.13,19.0,0.18,0.26,0.28
2017-01-25,26.22,35.82,18.55,23.1,0.0,1.56,2.98,0.9,46.2,0.18,0.25,0.28
2017-01-26,25.13,35.16,17.17,18.9,0.0,2.18,3.6,1.16,59.1,0.18,0.25,0.28
2017-01-27,24.81,35.14,16.04,19.03,0.0,2.29,3.48,1.45,52.8,0.18,0.25,0.28
2017-01-28,24.17,32.79,16.52,20.75,0.0,2.35,4.17,1.19,54.7,0.18,0.25,0.27
2017-01-29,24.23,33.31,17.17,23.29,0.0,2.03,3.69,1.13,63.1,0.18,0.25,0.27
2017-01-30,24.0,33.36,15.82,21.76,0.0,2.16,3.97,1.01,64.0,0.18,0.25,0.27
2017-01-31,22.95,32.22,15.44,17.09,0.0,2.37,4.28,1.21,62.2,0.18,0.25,0.27
2017-02-01,22.87,33.06,13.7,16.9,0.0,2.3,4.17,1.36,63.0,0.18,0.25,0.27
2017-02-02,24.24,33.39,17.5,18.93,0.0,2.4,4.24,1.21,71.1,0.17,0.25,0.27
2017-02-03,24.2,34.38,16.48,18.74,0.0,2.06,3.31,1.19,69.2,0.17,0.25,0.27
2017-02-04,23.26,32.81,15.34,16.76,0.0,2.53,4.11,1.56,63.8,0.17,0.25,0.27
2017-02-05,22.85,32.59,14.64,13.71,0.0,2.75,4.9,1.57,58.7,0.17,0.25,0.27
2017-02-06,22.09,30.43,14.74,14.07,0.0,2.49,4.83,1.18,55.7,0.17,0.25,0.27
2017-02-07,22.53,31.03,15.5,14.07,0.0,2.5,4.58,1.52,58.3,0.17,0.25,0.27
2017-02-08,23.11,32.83,14.42,12.12,0.0,2.37,4.49,1.34,56.2,0.17,0.25,0.27
2017-02-09,23.23,33.18,15.1,12.97,0.0,2.15,3.88,1.24,51.9,0.17,0.25,0.27
2017-02-10,23.56,33.76,14.89,13.16,0.0,2.24,3.81,1.29,60.5,0.17,0.25,0.27
2017-02-11,23.64,33.23,15.1,14.43,0.0,2.04,3.74,1.12,59.8,0.16,0.25,0.27
2017-02-12,24.76,34.11,17.36,12.77,0.0,2.59,4.06,1.46,54.7,0.16,0.25,0.27
2017-02-13,23.76,32.64,16.36,11.6,0.0,3.2,4.93,1.89,55.2,0.16,0.25,0.27
2017-02-14,22.05,31.3,14.36,12.84,0.0,2.86,4.83,1.54,59.9,0.16,0.25,0.27
2017-02-15,21.15,28.13,14.55,14.74,0.0,2.95,5.23,1.36,63.8,0.16,0.25,0.26
2017-02-16,20.73,28.78,14.78,15.02,0.0,3.14,5.85,1.45,61.5,0.17,0.24,0.26
2017-02-17,20.32,28.3,14.05,15.17,0.0,3.48,5.95,1.98,59.5,0.17,0.24,0.26
2017-02-18,18.92,27.66,11.82,14.92,0.0,2.97,5.35,1.5,61.8,0.17,0.24,0.26
2017-02-19,19.86,28.87,12.17,13.3,0.0,2.8,4.81,1.61,66.3,0.17,0.24,0.26
2017-02-20,22.15,31.45,14.34,12.23,0.0,2.74,4.52,1.74,67.0,0.17,0.24,0.26
2017-02-21,22.87,31.92,15.36,13.12,0.0,2.3,4.25,1.06,69.9,0.16,0.24,0.26
2017-02-22,23.62,32.71,15.93,11.35,0.0,2.75,4.74,1.42,67.9,0.16,0.24,0.26
2017-02-23,24.36,33.77,17.25,11.44,0.0,3.02,5.08,1.45,71.4,0.16,0.24,0.26
2017-02-24,23.94,33.52,16.16,14.27,0.0,2.95,5.16,1.55,71.5,0.16,0.24,0.26
2017-02-25,23.58,34.23,14.69,13.84,0.0,2.5,4.27,1.41,68.7,0.16,0.24,0.26
2017-02-26,23.56,35.07,14.16,12.21,0.0,2.25,4.21,1.22,61.4,0.16,0.24,0.26
2017-02-27,23.51,35.82,13.25,10.28,0.0,1.8,3.5,1.15,56.9,0.16,0.24,0.26
2017-02-28,24.27,36.72,13.22,9.56,0.0,2.01,3.69,1.14,66.9,0.15,0.24,0.26
2017-03-01,25.33,37.65,14.53,13.08,0.0,2.19,4.33,1.14,71.8,0.15,0.24,0.26
2017-03-02,26.35,37.44,17.11,18.58,0.0,2.2,4.27,1.12,67.2,0.15,0.24,0.26
2017-03-03,26.57,37.05,17.6,19.1,0.0,2.15,3.8,1.23,68.5,0.16,0.24,0.26
2017-03-04,26.75,37.58,17.36,18.16,0.0,1.84,3.8,0.66,84.5,0.16,0.24,0.26
2017-03-05,27.3,38.07,17.19,15.45,0.0,1.44,2.95,0.64,105.6,0.16,0.24,0.26
2017-03-06,27.89,37.2,20.26,14.6,0.0,1.71,3.05,0.51,26.4,0.15,0.24,0.26
2017-03-07,27.12,36.69,18.75,13.63,0.0,2.36,4.15,1.1,54.8,0.15,0.24,0.26
2017-03-08,27.01,36.64,18.92,14.78,0.0,2.45,4.29,1.23,58.6,0.15,0.24,0.25
2017-03-09,25.93,36.03,17.34,13.76,0.0,2.21,4.42,1.09,50.5,0.15,0.24,0.25
2017-03-10,25.07,34.75,17.15,13.83,0.0,2.92,5.24,1.37,51.5,0.15,0.24,0.25
2017-03-11,23.67,34.27,14.58,10.75,0.0,1.87,4.02,0.74,40.4,0.15,0.24,0.25
2017-03-12,23.62,34.52,13.42,11.7,0.0,1.45,3.01,0.7,66.4,0.15,0.24,0.25
2017-03-13,24.91,34.61,15.86,12.34,0.0,1.48,3.13,0.75,78.6,0.15,0.24,0.25
2017-03-14,25.77,34.2,17.52,11.78,0.0,1.74,3.64,0.9,57.5,0.15,0.24,0.25
2017-03-15,25.83,36.27,17.19,10.0,0.0,2.6,4.41,1.27,39.2,0.15,0.23,0.25
2017-03-16,24.26,35.7,14.58,7.93,0.0,2.54,4.69,1.37,49.3,0.15,0.23,0.25
2017-03-17,25.8,37.9,14.87,11.97,0.0,1.64,3.1,1.07,71.4,0.15,0.23,0.25
2017-03-18,26.93,38.48,16.58,10.15,0.0,2.04,3.53,1.0,75.1,0.14,0.23,0.25
2017-03-19,27.55,38.38,17.57,11.73,0.0,2.67,4.73,1.44,70.6,0.14,0.23,0.25
2017-03-20,28.24,38.23,19.91,14.88,0.0,2.63,5.13,1.28,67.4,0.14,0.23,0.25
2017-03-21,29.28,39.74,20.11,14.83,0.0,1.88,3.2,1.16,75.9,0.14,0.23,0.25
2017-03-22,30.4,39.67,21.16,20.76,0.0,1.35,3.12,0.18,186.5,0.14,0.23,0.25
2017-03-23,30.12,38.98,22.72,32.74,0.0,1.33,2.26,0.62,303.5,0.15,0.23,0.25
2017-03-24,30.2,39.52,22.41,28.87,0.0,1.41,2.52,0.5,59.3,0.15,0.23,0.25
2017-03-25,30.44,39.74,21.79,19.16,0.0,2.37,4.14,1.02,63.4,0.15,0.23,0.25
2017-03-26,30.01,39.58,21.95,15.25,0.0,2.97,4.86,1.51,57.0,0.15,0.23,0.25
2017-03-27,27.86,37.54,19.72,12.26,0.0,2.75,5.13,1.33,56.7,0.14,0.23,0.25
2017-03-28,27.27,37.33,17.42,11.25,0.0,2.24,4.34,1.07,59.6,0.14,0.23,0.25
2017-03-29,27.97,38.99,18.0,9.92,0.0,1.79,3.44,0.93,59.3,0.14,0.23,0.25
2017-03-30,28.23,39.52,17.91,10.56,0.0,1.64,3.51,0.92,56.5,0.14,0.23,0.25
2017-03-31,29.09,39.92,19.18,11.57,0.0,1.6,2.76,0.94,70.3,0.13,0.23,0.25
2017-04-01,28.83,37.13,21.98,11.87,0.0,2.63,5.12,1.01,65.5,0.13,0.23,0.24
2017-04-02,28.71,37.0,21.3,15.06,0.0,2.38,4.73,0.9,73.6,0.14,0.23,0.24
2017-04-03,29.97,38.31,22.88,15.98,0.0,2.18,4.46,1.0,62.3,0.14,0.23,0.24
2017-04-04,29.88,39.4,21.29,11.67,0.0,1.96,3.87,1.09,50.5,0.14,0.23,0.24
2017-04-05,30.14,39.23,21.54,17.56,0.0,1.34,2.58,0.72,87.0,0.13,0.23,0.24
2017-04-06,30.43,39.93,21.76,13.2,0.0,1.86,3.78,0.92,58.7,0.13,0.23,0.24
2017-04-07,30.33,39.22,22.89,31.97,0.02,1.52,2.76,0.85,195.2,0.14,0.23,0.24
2017-04-08,31.41,40.54,22.86,21.73,0.0,1.26,2.22,0.71,342.1,0.14,0.23,0.24
2017-04-09,30.65,38.4,24.23,20.89,0.02,1.61,2.75,0.96,12.0,0.14,0.23,0.24
2017-04-10,32.39,39.81,24.98,37.82,0.12,1.94,3.05,0.74,267.4,0.14,0.23,0.24
2017-04-11,32.74,40.52,25.47,35.37,0.0,2.55,3.59,0.91,274.0,0.15,0.23,0.24
2017-04-12,32.58,39.58,27.05,38.46,0.88,2.47,4.21,1.11,233.4,0.16,0.23,0.24
2017-04-13,30.3,36.23,24.61,50.62,1.29,2.4,3.28,1.88,215.1,0.2,0.23,0.24
2017-04-14,29.48,35.32,25.15,44.33,0.78,2.09,3.16,0.45,67.1,0.22,0.23,0.24
2017-04-15,27.43,34.45,21.55,18.47,0.0,2.88,5.07,1.43,58.1,0.19,0.23,0.24
2017-04-16,28.28,37.02,21.06,18.08,0.0,2.39,4.21,1.13,43.4,0.17,0.23,0.24
2017-04-17,29.54,37.95,22.28,20.76,0.0,2.52,4.5,1.25,48.7,0.16,0.23,0.24
2017-04-18,29.61,38.28,21.52,17.65,0.0,2.38,4.21,0.98,56.5,0.15,0.23,0.24
2017-04-19,30.48,38.97,23.68,18.26,0.0,2.52,4.75,1.03,78.0,0.15,0.23,0.24
2017-04-20,30.44,40.03,21.96,16.14,0.0,2.04,3.96,1.01,69.9,0.14,0.23,0.24
2017-04-21,31.0,39.48,21.98,15.26,0.0,1.29,2.59,0.75,69.6,0.14,0.23,0.24
2017-04-22,32.5,39.98,25.23,16.21,0.0,0.69,1.06,0.15,63.5,0.14,0.23,0.24
2017-04-23,31.97,40.67,23.29,16.12,0.0,1.3,2.35,0.34,71.2,0.13,0.23,0.24
2017-04-24,32.88,41.03,24.19,13.27,0.0,1.24,2.26,0.47,94.2,0.13,0.23,0.24
2017-04-25,32.99,41.1,25.65,16.62,0.0,1.68,3.85,0.06,45.8,0.13,0.23,0.24
2017-04-26,33.14,41.81,25.24,24.52,0.0,1.72,3.21,0.65,77.8,0.13,0.23,0.24
2017-04-27,33.38,41.28,25.99,33.95,0.33,1.49,2.85,0.46,188.0,0.14,0.23,0.24
2017-04-28,33.12,41.88,24.88,37.93,0.03,1.75,2.82,0.7,145.9,0.14,0.23,0.24
2017-04-29,32.46,41.77,24.17,32.85,0.0,1.9,3.64,0.92,85.6,0.14,0.23,0.24
2017-04-30,32.31,41.28,23.53,32.28,0.0,1.46,2.63,0.53,167.8,0.13,0.23,0.24
2017-05-01,33.16,41.5,25.94,35.42,0.0,1.9,3.1,0.44,219.0,0.13,0.22,0.24
2017-05-02,32.74,40.72,26.24,36.88,0.01,1.87,3.71,0.07,238.6,0.13,0.22,0.24
2017-05-03,31.91,40.45,26.5,47.38,0.46,2.88,4.08,1.36,221.6,0.14,0.22,0.24
2017-05-04,29.61,37.4,23.94,62.5,34.62,1.67,4.86,0.23,218.5,0.47,0.26,0.25
2017-05-05,30.85,38.53,23.72,54.13,0.0,1.86,3.53,0.76,273.0,0.35,0.29,0.26
2017-05-06,32.42,40.53,25.08,40.75,0.0,1.87,3.52,0.74,228.9,0.25,0.28,0.26
2017-05-07,31.03,37.04,25.34,51.1,0.03,1.68,3.27,0.45,217.6,0.23,0.27,0.26
2017-05-08,32.6,40.78,25.05,44.84,0.07,1.8,3.25,0.63,200.6,0.22,0.27,0.26
2017-05-09,30.27,36.64,25.64,56.81,0.22,3.22,4.3,2.21,208.6,0.21,0.26,0.26
2017-05-10,31.18,39.64,23.02,47.71,0.01,2.45,3.29,1.71,163.0,0.21,0.26,0.26
2017-05-11,30.49,36.96,24.27,48.0,1.22,2.14,3.05,0.43,161.4,0.22,0.26,0.26
2017-05-12,32.05,39.77,26.02,39.99,0.02,1.72,2.72,0.97,88.4,0.23,0.26,0.26
2017-05-13,32.24,40.51,25.33,36.09,0.0,1.56,2.72,0.71,43.3,0.2,0.25,0.26
2017-05-14,31.79,40.61,23.76,44.61,0.0,2.39,3.8,0.8,230.6,0.19,0.25,0.26
2017-05-15,30.47,37.18,25.79,56.61,6.38,2.98,4.09,2.12,229.5,0.23,0.25,0.26
2017-05-16,28.57,33.58,24.4,61.93,2.61,2.61,3.3,1.37,225.8,0.35,0.26,0.26
2017-05-17,28.6,33.61,23.42,56.56,0.72,2.06,3.48,1.05,225.9,0.28,0.26,0.26
2017-05-18,26.6,30.0,23.54,66.17,13.19,1.68,2.54,0.63,280.7,0.38,0.27,0.27
2017-05-19,28.25,35.34,22.61,56.69,0.72,1.67,2.67,0.46,200.5,0.33,0.28,0.27
2017-05-20,30.74,37.86,24.48,50.41,0.11,1.39,2.37,0.41,247.7,0.28,0.28,0.27
2017-05-21,31.91,40.19,24.15,44.98,0.0,1.84,2.65,0.74,210.4,0.24,0.27,0.27
2017-05-22,31.9,39.26,26.13,49.65,0.04,2.27,3.19,1.31,183.4,0.22,0.27,0.27
2017-05-23,31.98,39.82,24.76,47.72,0.01,1.62,2.6,0.31,169.6,0.21,0.26,0.26
2017-05-24,31.09,38.36,23.89,47.44,0.0,1.74,3.54,0.42,199.7,0.2,0.26,0.26
2017-05-25,28.3,32.23,25.74,64.54,8.59,1.31,2.57,0.28,168.7,0.34,0.27,0.27
2017-05-26,28.48,33.52,24.09,60.93,1.73,1.39,2.24,0.71,247.1,0.32,0.27,0.27
2017-05-27,29.74,36.68,23.95,54.64,0.44,1.71,3.66,0.46,284.6,0.28,0.27,0.27
2017-05-28,32.18,40.32,24.02,42.34,0.0,1.42,2.38,0.13,274.4,0.23,0.27,0.27
2017-05-29,32.14,40.56,23.89,46.82,0.03,2.28,3.7,1.32,238.0,0.21,0.26,0.27
2017-05-30,30.11,36.03,25.43,58.96,3.58,3.16,3.92,2.67,232.7,0.24,0.26,0.27
2017-05-31,27.25,31.38,24.03,71.44,13.55,2.02,3.15,1.17,226.4,0.42,0.29,0.28
2017-06-01,29.64,36.52,23.07,55.77,0.02,1.27,2.04,0.22,234.5,0.3,0.29,0.28
2017-06-02,31.28,39.21,24.0,48.76,0.12,1.91,3.03,0.5,202.6,0.25,0.28,0.28
2017-06-03,29.55,34.71,24.78,61.97,3.11,2.25,2.8,1.67,227.3,0.29,0.28,0.28
2017-06-04,27.71,30.77,25.22,71.58,4.93,1.31,2.69,0.19,218.2,0.37,0.28,0.28
2017-06-05,29.09,35.04,24.28,62.52,3.26,1.47,2.39,0.39,147.2,0.35,0.29,0.28
2017-06-06,29.21,35.4,23.19,61.73,0.77,2.06,3.07,1.21,230.6,0.31,0.28,0.28
2017-06-07,28.72,33.98,24.09,63.77,6.91,1.36,2.93,0.53,276.3,0.36,0.28,0.28
2017-06-08,30.11,36.71,24.01,53.51,0.27,0.98,1.57,0.69,207.5,0.32,0.29,0.28
2017-06-09,31.82,39.92,24.14,46.42,0.0,1.56,2.55,0.7,192.6,0.26,0.28,0.28
2017-06-10,31.33,38.63,24.57,54.16,0.16,2.52,3.18,1.48,216.3,0.23,0.27,0.28
2017-06-11,30.33,35.3,26.36,58.44,2.92,1.94,2.71,0.59,225.8,0.27,0.27,0.28
2017-06-12,28.57,33.77,24.36,65.43,1.87,2.46,3.01,1.9,222.2,0.31,0.28,0.28
2017-06-13,26.35,29.78,23.75,75.54,14.72,1.81,3.67,0.37,210.9,0.43,0.29,0.29
2017-06-14,27.19,32.33,22.77,68.68,5.47,1.38,2.39,0.42,195.5,0.39,0.3,0.3
2017-06-15,29.38,36.64,22.21,55.08,0.84,0.94,1.96,0.19,246.9,0.33,0.3,0.3
2017-06-16,31.07,38.8,23.69,50.29,0.27,2.25,3.74,0.38,274.1,0.27,0.29,0.3
2017-06-17,26.44,29.38,24.02,72.89,5.05,3.02,4.18,1.53,225.6,0.34,0.29,0.3
2017-06-18,28.15,34.65,22.06,61.83,1.07,1.63,2.81,0.82,220.8,0.33,0.29,0.3
2017-06-19,28.07,32.5,23.8,63.61,3.85,1.03,2.06,0.34,275.4,0.34,0.29,0.3
2017-06-20,28.03,33.61,23.48,62.71,1.95,1.7,3.41,0.73,221.0,0.34,0.3,0.3
2017-06-21,27.99,33.45,22.46,61.92,0.62,1.57,2.68,0.56,308.8,0.31,0.29,0.3
2017-06-22,29.67,35.44,24.24,53.09,0.34,1.64,2.58,0.25,263.1,0.28,0.29,0.3
2017-06-23,29.61,36.1,23.93,56.61,1.22,2.12,2.62,1.34,174.0,0.27,0.29,0.3
2017-06-24,26.51,29.82,23.5,76.27,22.02,0.99,2.09,0.32,201.6,0.5,0.32,0.32
2017-06-25,27.87,33.29,22.51,64.21,2.59,1.09,2.11,0.17,44.6,0.39,0.32,0.32
2017-06-26,29.23,35.47,22.89,57.43,2.05,0.94,1.71,0.16,200.8,0.36,0.32,0.32
2017-06-27,28.77,35.08,23.54,61.64,3.74,2.03,2.52,1.49,241.8,0.34,0.31,0.32
2017-06-28,25.7,29.49,22.9,78.32,21.95,2.4,3.12,1.06,237.5,0.47,0.32,0.32
2017-06-29,26.68,32.76,21.76,68.66,3.98,1.21,1.98,0.54,201.6,0.48,0.36,0.34
2017-06-30,27.54,33.81,21.71,65.83,3.78,1.06,2.3,0.08,245.7,0.39,0.35,0.34
2017-07-01,28.9,35.91,22.81,59.92,1.37,1.51,2.34,0.83,243.3,0.37,0.34,0.34
2017-07-02,26.97,32.23,22.56,70.88,4.01,2.22,3.0,1.27,234.9,0.38,0.34,0.34
2017-07-03,25.91,30.09,22.78,75.57,5.66,1.78,3.16,0.64,244.0,0.44,0.34,0.34
2017-07-04,26.88,33.5,21.78,71.37,9.68,1.89,2.61,1.2,236.5,0.42,0.34,0.34
2017-07-05,26.72,32.35,22.13,73.32,4.81,1.56,2.6,0.51,245.3,0.46,0.35,0.35
2017-07-06,24.82,27.88,22.5,84.03,10.86,1.62,2.43,0.74,235.4,0.5,0.35,0.35
2017-07-07,26.16,31.6,21.35,73.62,1.06,1.38,2.62,0.44,248.7,0.42,0.36,0.35
2017-07-08,26.2,29.92,22.5,74.99,5.23,1.42,2.15,0.72,244.7,0.43,0.35,0.35
2017-07-09,24.27,27.06,22.25,86.84,14.25,1.91,2.86,1.13,223.0,0.52,0.37,0.36
2017-07-10,24.02,28.11,21.34,80.19,8.66,1.86,2.99,0.94,236.1,0.51,0.39,0.37
2017-07-11,25.6,31.65,20.26,69.83,0.24,1.68,2.75,0.75,261.8,0.4,0.38,0.37
2017-07-12,26.93,32.47,21.52,64.18,0.6,1.01,1.97,0.47,274.8,0.38,0.36,0.37
2017-07-13,27.5,32.99,22.38,65.58,1.12,1.04,2.0,0.44,265.9,0.38,0.36,0.37
2017-07-14,26.58,31.45,22.67,71.2,1.89,1.18,1.64,0.62,201.4,0.39,0.35,0.37
2017-07-15,26.63,32.12,21.65,72.34,5.51,1.04,2.31,0.13,268.0,0.43,0.35,0.37
2017-07-16,27.0,32.58,22.72,67.48,3.37,1.34,2.3,0.63,273.4,0.42,0.35,0.37
2017-07-17,26.68,32.54,21.65,71.47,4.35,1.22,1.91,0.63,214.6,0.43,0.35,0.37
2017-07-18,26.02,29.9,22.32,79.23,23.48,1.17,2.2,0.5,181.7,0.56,0.37,0.38
2017-07-19,26.31,31.96,21.75,71.94,1.65,1.11,1.67,0.5,212.3,0.46,0.39,0.39
2017-07-20,27.06,33.05,21.52,68.34,0.77,1.27,2.11,0.68,272.3,0.41,0.38,0.38
2017-07-21,27.45,33.69,22.1,69.07,1.25,1.35,2.38,0.12,259.8,0.39,0.37,0.38
2017-07-22,25.25,28.97,22.97,80.41,15.28,1.23,2.39,0.31,212.4,0.52,0.38,0.38
2017-07-23,25.14,29.53,21.59,80.53,7.33,1.35,2.42,0.23,216.8,0.52,0.39,0.39
2017-07-24,26.26,32.25,20.71,72.66,2.33,1.38,2.24,0.82,230.4,0.45,0.39,0.39
2017-07-25,25.13,28.86,22.08,81.1,7.9,1.56,2.72,0.53,237.9,0.48,0.38,0.39
2017-07-26,25.7,30.8,21.8,75.71,2.07,1.26,2.26,0.56,229.7,0.46,0.39,0.4
2017-07-27,26.79,32.19,21.4,70.6,2.36,0.84,1.53,0.35,309.0,0.43,0.38,0.39
2017-07-28,27.85,34.08,22.53,66.17,1.23,0.87,1.39,0.33,169.4,0.41,0.38,0.39
2017-07-29,27.02,32.44,22.24,70.39,2.67,1.02,1.66,0.61,223.4,0.42,0.37,0.39
2017-07-30,27.14,32.64,22.33,71.17,2.84,0.95,1.9,0.49,273.3,0.42,0.37,0.39
2017-07-31,26.98,32.24,22.66,73.44,1.28,1.12,1.74,0.66,261.2,0.41,0.37,0.39
2017-08-01,25.89,29.54,23.15,76.68,3.27,0.87,1.57,0.13,221.0,0.44,0.37,0.39
2017-08-02,26.78,33.08,21.42,69.57,1.72,1.15,1.82,0.61,200.3,0.41,0.37,0.39
2017-08-03,26.38,31.48,21.64,76.59,37.23,0.9,1.78,0.42,240.9,0.5,0.37,0.39
2017-08-04,23.64,25.57,22.4,93.55,60.35,1.39,2.02,0.67,245.2,0.75,0.5,0.45
2017-08-05,24.86,29.51,21.11,82.21,2.67,0.99,1.63,0.48,218.3,0.56,0.51,0.46
2017-08-06,25.42,30.39,20.74,79.26,1.85,1.19,2.08,0.31,229.4,0.51,0.48,0.45
2017-08-07,23.56,25.46,21.9,92.61,23.43,0.88,1.37,0.13,124.7,0.64,0.48,0.46
2017-08-08,24.2,28.15,21.45,84.45,1.17,1.75,3.32,0.55,178.4,0.54,0.49,0.47
2017-08-09,24.53,28.77,21.24,82.09,6.21,0.89,1.68,0.18,236.0,0.55,0.48,0.47
2017-08-10,25.97,31.98,21.06,75.24,1.16,0.84,1.66,0.49,256.7,0.51,0.47,0.47
2017-08-11,25.3,29.58,21.59,79.89,3.49,0.99,1.4,0.46,263.6,0.51,0.46,0.47
2017-08-12,25.38,29.89,22.13,81.97,2.28,0.94,1.46,0.45,249.7,0.51,0.45,0.47
2017-08-13,25.52,29.74,21.45,80.49,3.05,0.78,1.33,0.4,272.9,0.51,0.45,0.47
2017-08-14,25.93,30.71,22.52,77.58,1.27,0.56,1.13,0.05,87.5,0.49,0.44,0.47
2017-08-15,25.92,30.25,22.05,75.82,0.21,0.62,1.1,0.16,244.6,0.47,0.44,0.46
2017-08-16,25.93,30.54,22.0,78.57,0.51,1.42,2.17,0.62,258.7,0.46,0.43,0.46
2017-08-17,25.06,29.01,22.27,81.65,2.38,1.24,1.73,0.74,201.4,0.47,0.43,0.46
2017-08-18,24.45,28.02,20.87,80.38,7.49,0.93,1.76,0.4,192.8,0.53,0.43,0.46
2017-08-19,25.08,30.34,21.58,78.25,0.8,1.01,1.34,0.56,236.7,0.47,0.43,0.46
2017-08-20,26.32,32.79,20.52,73.1,1.85,0.41,0.78,0.1,331.3,0.46,0.42,0.46
2017-08-21,26.41,31.33,22.27,76.22,4.53,0.46,0.84,0.11,158.6,0.49,0.42,0.46
2017-08-22,23.95,25.97,22.04,85.03,4.22,0.84,1.45,0.47,178.7,0.5,0.43,0.46
2017-08-23,25.23,29.92,20.55,76.39,3.78,0.91,1.84,0.1,186.5,0.48,0.43,0.46
2017-08-24,26.7,33.0,21.03,71.69,1.08,0.52,0.79,0.24,16.0,0.46,0.42,0.46
2017-08-25,25.98,31.06,21.77,78.64,3.53,1.13,1.96,0.57,264.1,0.47,0.42,0.46
2017-08-26,25.17,29.1,22.36,83.04,3.38,1.18,2.0,0.57,237.4,0.49,0.42,0.46
2017-08-27,24.97,28.77,21.61,80.75,7.62,0.76,1.22,0.27,230.1,0.53,0.43,0.46
2017-08-28,25.36,30.86,20.6,78.91,2.86,1.25,2.06,0.62,281.6,0.5,0.43,0.46
2017-08-29,26.31,31.97,21.8,78.02,2.29,1.61,2.44,0.72,247.1,0.47,0.42,0.46
2017-08-30,24.0,26.98,21.83,88.42,9.59,1.57,2.37,0.71,243.4,0.54,0.43,0.46
2017-08-31,24.26,28.65,20.85,80.48,7.64,1.33,2.18,0.53,245.9,0.55,0.44,0.47
2017-09-01,25.45,31.35,19.7,74.59,0.64,0.75,1.08,0.49,235.0,0.47,0.44,0.47
2017-09-02,26.72,33.38,20.76,71.56,0.66,0.98,1.7,0.52,287.1,0.45,0.43,0.46
2017-09-03,25.19,28.24,22.98,82.31,1.71,1.51,2.04,1.01,258.1,0.46,0.42,0.46
2017-09-04,25.65,30.91,21.37,76.56,2.93,1.06,1.83,0.07,237.7,0.48,0.42,0.46
2017-09-05,26.28,32.04,21.19,68.13,0.41,0.55,1.22,0.32,315.1,0.45,0.42,0.46
2017-09-06,26.75,32.93,22.11,67.27,0.2,1.13,2.06,0.51,137.5,0.42,0.41,0.45
2017-09-07,26.64,32.82,21.9,72.21,0.39,1.19,2.15,0.53,134.7,0.42,0.4,0.45
2017-09-08,25.52,30.02,21.54,78.84,9.38,0.9,1.5,0.48,160.7,0.5,0.41,0.45
2017-09-09,27.27,34.12,21.26,67.65,0.04,0.73,1.26,0.38,124.7,0.45,0.41,0.45
2017-09-10,27.9,35.17,21.34,64.44,0.09,0.62,1.32,0.17,268.1,0.42,0.4,0.45
2017-09-11,27.73,34.77,21.86,68.49,4.23,0.92,1.45,0.49,209.3,0.44,0.4,0.44
2017-09-12,26.53,31.94,22.18,76.35,2.82,1.09,1.65,0.58,253.7,0.48,0.4,0.44
