date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECIPITATION,WS2M,WS2M_MAX,WS2M_MIN,WD2M,GWETTOP,GWETROOT,GWETPROF
2015-12-09,18.98,27.57,11.85,31.05,0.0,1.86,2.97,1.14,58.1,0.28,0.31,0.34
2015-12-10,18.97,26.9,13.08,30.71,0.0,1.97,3.09,1.22,51.1,0.27,0.31,0.34
2015-12-11,17.56,25.46,12.41,33.3,0.0,1.85,3.35,1.14,53.1,0.28,0.31,0.33
2015-12-12,16.97,25.89,10.36,31.96,0.0,1.91,3.65,1.07,58.0,0.28,0.31,0.33
2015-12-13,16.83,26.05,9.6,30.52,0.0,1.92,3.45,1.23,54.6,0.28,0.3,0.33
2015-12-14,17.18,27.11,9.48,33.27,0.0,1.98,3.6,1.18,64.6,0.27,0.3,0.33
2015-12-15,16.57,26.14,9.51,31.42,0.0,2.07,3.85,1.19,55.6,0.27,0.3,0.33
2015-12-16,16.33,26.72,8.4,27.97,0.0,2.17,3.99,1.24,57.0,0.27,0.3,0.33
2015-12-17,16.58,27.36,7.81,29.62,0.0,2.02,3.89,1.18,54.6,0.27,0.3,0.33
2015-12-18,16.53,26.34,8.62,30.16,0.0,1.99,3.73,1.21,52.9,0.26,0.3,0.33
2015-12-19,17.22,27.19,9.56,29.59,0.0,2.07,3.84,1.15,57.2,0.27,0.3,0.33
2015-12-20,17.33,26.33,9.9,30.64,0.0,2.05,3.4,1.15,53.2,0.26,0.3,0.33
2015-12-21,18.16,27.19,11.1,30.95,0.0,2.15,3.25,1.39,57.1,0.26,0.3,0.33
2015-12-22,17.57,25.13,11.43,30.77,0.0,2.29,4.03,1.25,55.7,0.26,0.3,0.33
2015-12-23,17.12,25.68,10.81,30.06,0.0,2.44,4.24,1.32,60.7,0.26,0.3,0.33
2015-12-24,16.96,25.45,9.89,30.92,0.0,2.24,3.67,1.31,60.2,0.26,0.3,0.33
2015-12-25,17.43,25.7,10.73,36.84,0.0,2.17,3.64,1.16,54.7,0.26,0.3,0.33
2015-12-26,17.72,27.44,10.27,32.95,0.0,2.03,3.39,1.2,53.4,0.26,0.3,0.32
2015-12-27,17.2,26.38,9.84,32.44,0.0,1.95,3.48,1.24,52.7,0.26,0.3,0.32
2015-12-28,18.13,28.62,9.86,29.4,0.0,1.89,3.53,1.06,50.8,0.26,0.3,0.32
2015-12-29,17.78,28.31,9.27,25.27,0.0,1.94,3.24,1.02,49.6,0.25,0.3,0.32
2015-12-30,17.0,27.96,8.23,25.97,0.0,1.88,3.76,1.01,59.0,0.25,0.3,0.32
2015-12-31,15.89,25.23,7.75,31.45,0.0,1.75,3.48,1.06,56.4,0.25,0.3,0.32
2016-01-01,16.53,26.87,8.65,31.05,0.0,1.98,3.73,1.2,57.8,0.25,0.3,0.32
2016-01-02,16.65,26.56,8.94,31.47,0.0,2.23,4.17,1.22,63.9,0.25,0.3,0.32
2016-01-03,16.24,23.87,9.15,33.29,0.0,1.87,3.43,1.22,59.1,0.25,0.3,0.32
2016-01-04,17.79,26.49,10.79,32.39,0.0,2.01,3.48,0.98,61.4,0.25,0.3,0.32
2016-01-05,18.99,29.04,10.63,31.17,0.0,1.57,2.61,0.95,71.3,0.25,0.3,0.32
2016-01-06,21.26,32.92,11.53,30.35,0.0,1.46,2.66,0.88,62.4,0.24,0.3,0.32
2016-01-07,22.05,32.59,13.86,24.76,0.0,2.12,3.69,1.13,57.6,0.23,0.29,0.32
2016-01-08,21.35,32.53,12.57,19.67,0.0,1.62,3.23,0.88,43.7,0.23,0.29,0.32
2016-01-09,21.86,33.7,11.95,17.99,0.0,1.78,3.14,1.03,60.4,0.22,0.29,0.32
2016-01-10,21.49,32.89,12.8,19.92,0.0,1.69,3.01,0.98,60.5,0.21,0.29,0.32
2016-01-11,20.67,31.74,11.65,19.27,0.0,2.02,3.58,1.0,60.2,0.21,0.29,0.32
2016-01-12,20.3,30.92,11.43,22.43,0.0,2.13,4.19,1.16,57.2,0.21,0.29,0.31
2016-01-13,20.01,30.45,11.68,24.14,0.0,2.17,3.92,1.28,58.1,0.21,0.29,0.31
2016-01-14,19.64,30.36,10.97,24.6,0.0,1.86,3.55,1.11,56.6,0.21,0.29,0.31
2016-01-15,20.09,31.39,10.92,23.14,0.0,1.89,3.52,1.06,56.4,0.21,0.29,0.31
2016-01-16,20.58,32.08,11.41,22.96,0.0,1.54,2.91,0.91,50.6,0.21,0.29,0.31
2016-01-17,21.29,32.24,11.95,21.76,0.0,1.59,2.79,0.91,48.7,0.21,0.29,0.31
2016-01-18,20.36,30.38,11.86,20.74,0.0,1.9,3.56,1.01,53.5,0.21,0.29,0.31
2016-01-19,20.37,29.78,12.66,23.61,0.0,2.02,3.32,1.38,51.1,0.21,0.29,0.31
2016-01-20,19.31,29.75,11.32,20.07,0.0,2.05,3.77,1.28,58.6,0.21,0.29,0.31
2016-01-21,18.85,30.61,9.26,17.28,0.0,1.99,3.53,1.11,59.0,0.2,0.29,0.31
2016-01-22,19.43,30.87,9.57,16.0,0.0,2.01,3.45,1.02,51.7,0.2,0.29,0.31
2016-01-23,19.96,29.23,11.23,14.48,0.0,2.56,4.35,1.27,46.8,0.2,0.29,0.31
2016-01-24,19.16,26.64,13.88,18.94,0.0,2.81,4.6,1.74,44.9,0.19,0.29,0.31
2016-01-25,18.31,26.4,12.53,24.61,0.0,2.8,4.83,1.59,59.4,0.2,0.29,0.31
2016-01-26,17.96,26.49,11.61,22.42,0.0,2.64,4.44,1.6,56.4,0.2,0.29,0.31
2016-01-27,17.65,26.38,11.29,21.18,0.0,2.63,4.44,1.46,60.7,0.2,0.29,0.31
2016-01-28,17.2,24.86,10.93,23.86,0.0,2.59,4.03,1.47,63.7,0.2,0.29,0.31
2016-01-29,18.02,26.9,10.76,21.85,0.0,2.96,4.73,1.47,62.9,0.2,0.29,0.31
2016-01-30,17.62,26.66,10.37,25.99,0.0,2.38,4.11,1.21,70.0,0.2,0.29,0.31
2016-01-31,17.68,28.19,9.1,20.64,0.0,2.04,3.49,1.12,68.9,0.2,0.29,0.31
2016-02-01,18.92,30.48,9.42,20.16,0.0,1.85,3.42,1.04,75.7,0.2,0.29,0.31
2016-02-02,20.84,32.47,10.92,20.85,0.0,1.8,3.12,0.95,85.0,0.2,0.29,0.31
2016-02-03,21.75,33.26,12.5,20.92,0.0,1.81,3.09,0.95,67.8,0.2,0.29,0.31
2016-02-04,22.05,33.1,13.03,22.0,0.0,1.95,3.42,1.21,56.2,0.19,0.29,0.3
2016-02-05,22.09,32.66,13.07,21.43,0.0,2.25,3.85,1.17,56.9,0.19,0.29,0.3
2016-02-06,20.8,30.04,12.2,22.27,0.0,2.13,3.83,1.11,48.9,0.19,0.28,0.3
2016-02-07,20.24,30.4,12.79,23.83,0.0,2.3,4.19,1.34,52.0,0.19,0.28,0.3
2016-02-08,19.67,29.65,11.01,23.31,0.0,2.14,3.65,1.18,46.8,0.19,0.28,0.3
2016-02-09,19.37,29.28,11.0,17.09,0.0,2.33,3.98,1.32,53.1,0.19,0.28,0.3
2016-02-10,18.39,29.01,8.83,17.3,0.0,2.25,4.1,1.09,51.8,0.19,0.28,0.3
2016-02-11,18.06,27.94,9.3,18.2,0.0,2.22,4.11,1.37,66.2,0.18,0.28,0.3
2016-02-12,18.66,29.45,10.37,17.27,0.0,1.85,3.42,1.14,53.7,0.18,0.28,0.3
2016-02-13,20.12,31.84,9.55,16.12,0.0,1.63,3.12,0.99,48.8,0.18,0.28,0.3
2016-02-14,22.15,33.58,13.06,15.74,0.0,1.35,2.49,0.88,56.4,0.18,0.28,0.3
2016-02-15,23.84,35.05,14.98,15.8,0.0,1.2,2.44,0.69,82.6,0.18,0.28,0.3
2016-02-16,26.38,35.88,18.83,16.4,0.0,1.3,2.35,0.49,79.8,0.18,0.28,0.3
2016-02-17,25.81,36.58,18.07,18.31,0.0,1.7,3.45,0.87,54.3,0.17,0.28,0.3
2016-02-18,27.09,39.04,16.84,18.06,0.0,1.76,2.93,1.0,65.8,0.17,0.28,0.3
2016-02-19,25.38,36.44,16.44,15.96,0.0,2.34,4.42,1.0,49.5,0.17,0.28,0.3
2016-02-20,23.99,35.02,14.86,14.52,0.0,2.24,4.61,1.05,57.5,0.16,0.28,0.3
2016-02-21,25.65,36.46,17.02,16.47,0.0,2.63,4.2,1.51,60.4,0.16,0.28,0.3
2016-02-22,24.26,33.94,16.23,17.1,0.0,2.47,4.17,1.43,54.5,0.16,0.28,0.3
2016-02-23,23.19,33.59,15.23,15.94,0.0,2.44,4.32,1.45,58.1,0.16,0.28,0.3
2016-02-24,22.52,33.52,13.17,17.31,0.0,1.73,3.34,1.12,59.7,0.16,0.28,0.3
2016-02-25,24.31,34.85,14.76,17.15,0.0,1.52,2.95,0.91,47.5,0.16,0.28,0.3
2016-02-26,25.62,35.85,17.28,17.62,0.0,1.32,2.32,0.83,44.4,0.16,0.28,0.3
2016-02-27,27.02,37.95,17.97,17.53,0.0,1.22,2.09,0.79,55.2,0.16,0.28,0.3
2016-02-28,28.77,39.24,20.61,18.9,0.0,1.39,2.43,0.54,80.1,0.16,0.28,0.3
2016-02-29,30.54,40.31,22.07,19.25,0.0,1.61,3.1,0.4,75.0,0.16,0.28,0.3
2016-03-01,30.0,40.5,19.74,16.93,0.0,1.53,3.12,0.37,58.0,0.16,0.28,0.3
2016-03-02,29.35,39.46,21.47,16.39,0.0,1.67,3.54,0.77,26.1,0.15,0.28,0.3
2016-03-03,27.17,37.5,18.34,15.47,0.0,1.67,2.62,0.97,55.0,0.15,0.28,0.29
2016-03-04,27.85,37.72,19.02,15.28,0.0,1.32,2.25,0.68,69.7,0.15,0.28,0.29
2016-03-05,29.76,37.64,20.77,15.16,0.0,1.22,3.11,0.25,67.5,0.15,0.28,0.29
2016-03-06,31.96,40.09,22.74,19.68,0.0,0.91,1.84,0.39,271.9,0.15,0.28,0.29
2016-03-07,30.76,37.01,24.79,42.46,0.0,1.98,3.33,0.8,253.1,0.15,0.28,0.29
2016-03-08,31.5,40.23,24.8,24.65,0.0,1.66,2.19,1.02,315.0,0.16,0.28,0.29
2016-03-09,30.85,40.03,21.21,17.15,0.0,1.32,2.37,0.8,357.0,0.15,0.28,0.29
2016-03-10,30.46,38.97,21.76,17.5,0.0,1.41,2.79,0.82,22.8,0.15,0.28,0.29
2016-03-11,31.53,37.88,25.46,24.41,0.0,1.24,2.12,0.23,282.0,0.15,0.28,0.29
2016-03-12,30.21,37.26,24.19,35.14,0.02,1.51,2.59,0.7,328.4,0.15,0.28,0.29
2016-03-13,29.19,36.25,22.11,32.59,0.02,1.87,4.06,0.79,83.7,0.16,0.28,0.29
2016-03-14,30.37,37.08,24.31,28.96,0.01,1.2,3.12,0.58,117.5,0.16,0.28,0.29
2016-03-15,29.89,36.43,24.28,32.96,0.0,1.59,2.58,0.57,35.7,0.16,0.28,0.29
2016-03-16,31.0,39.72,22.62,32.62,0.0,1.7,3.02,0.63,28.3,0.16,0.28,0.29
2016-03-17,31.69,37.62,25.99,36.25,0.01,1.41,2.68,0.34,5.4,0.16,0.28,0.29
2016-03-18,31.64,38.38,25.02,41.42,0.03,1.17,2.46,0.17,7.0,0.16,0.28,0.29
2016-03-19,32.37,39.32,25.73,35.99,0.01,1.6,2.4,0.68,39.6,0.16,0.28,0.29
2016-03-20,32.06,39.19,25.15,33.79,0.0,2.07,3.74,0.72,68.7,0.16,0.28,0.29
2016-03-21,33.3,40.02,27.83,28.0,0.08,2.1,2.95,1.04,76.6,0.16,0.28,0.29
2016-03-22,32.59,41.26,24.43,19.57,0.0,1.85,3.21,0.99,98.0,0.15,0.28,0.29
2016-03-23,32.48,41.06,23.74,29.72,0.0,1.34,2.81,0.57,197.2,0.15,0.27,0.29
2016-03-24,32.53,40.72,25.44,44.02,2.62,1.7,3.12,0.33,247.0,0.18,0.27,0.29
2016-03-25,31.38,37.72,27.15,43.88,0.22,3.44,4.67,2.1,261.7,0.25,0.28,0.29
2016-03-26,29.55,37.95,21.81,18.83,0.0,1.65,2.41,0.98,303.9,0.22,0.28,0.29
2016-03-27,30.2,38.2,22.94,18.82,0.0,1.02,1.72,0.59,326.7,0.19,0.28,0.29
2016-03-28,30.0,37.87,22.99,18.68,0.0,1.56,3.14,0.57,42.7,0.18,0.28,0.29
2016-03-29,31.65,39.61,24.02,20.86,0.0,2.12,2.89,0.82,52.1,0.17,0.28,0.29
2016-03-30,30.55,39.27,22.73,14.98,0.0,2.02,3.85,0.93,52.7,0.16,0.27,0.29
2016-03-31,30.2,39.01,22.37,15.58,0.0,1.87,3.99,0.86,54.4,0.16,0.27,0.29
2016-04-01,30.77,39.24,23.33,14.34,0.0,1.98,3.45,1.08,52.7,0.15,0.27,0.29
2016-04-02,30.8,39.84,22.2,22.86,0.0,1.07,1.84,0.63,78.8,0.15,0.27,0.29
2016-04-03,31.7,40.62,23.52,24.92,0.0,1.57,2.72,0.07,42.0,0.15,0.27,0.29
2016-04-04,31.98,41.75,22.02,14.57,0.0,1.46,2.13,0.81,70.5,0.15,0.27,0.29
2016-04-05,31.7,40.34,21.67,36.99,0.0,2.39,3.64,0.3,253.6,0.14,0.27,0.29
2016-04-06,28.46,31.44,25.1,65.93,10.14,2.97,3.98,2.04,253.9,0.31,0.28,0.29
2016-04-07,27.32,34.06,21.43,60.26,16.23,2.38,3.78,1.12,247.2,0.47,0.32,0.31
2016-04-08,30.52,37.56,23.67,53.71,1.22,1.52,2.44,0.19,264.7,0.33,0.32,0.3
2016-04-09,30.81,37.37,25.1,52.9,2.9,2.38,2.93,1.32,265.3,0.33,0.31,0.3
2016-04-10,30.37,37.76,25.02,55.12,5.82,2.37,3.38,1.18,253.0,0.38,0.32,0.31
2016-04-11,31.2,39.97,24.18,53.42,0.0,2.5,3.42,0.7,236.5,0.3,0.32,0.31
2016-04-12,30.85,38.96,24.34,55.98,0.0,2.92,4.02,1.38,227.4,0.28,0.31,0.31
2016-04-13,31.41,39.28,24.94,57.75,0.0,2.7,3.55,1.54,227.2,0.27,0.3,0.31
2016-04-14,32.39,40.88,24.97,46.09,0.0,1.7,3.13,0.56,237.3,0.26,0.3,0.3
2016-04-15,31.7,41.13,23.74,37.07,0.0,1.77,2.74,0.79,75.9,0.24,0.3,0.3
2016-04-16,31.42,40.88,23.36,33.73,0.0,1.36,2.62,0.45,52.9,0.23,0.29,0.3
2016-04-17,31.91,41.06,23.32,41.25,0.0,1.38,2.66,0.11,197.2,0.23,0.29,0.3
2016-04-18,30.68,37.37,25.11,55.67,0.11,2.64,3.44,1.58,228.8,0.24,0.29,0.3
2016-04-19,31.76,39.35,25.23,44.84,0.0,1.72,2.34,0.84,190.2,0.24,0.29,0.3
2016-04-20,31.56,40.97,24.15,26.88,0.0,2.14,3.96,0.82,82.4,0.23,0.29,0.3
2016-04-21,29.52,40.69,19.83,13.67,0.0,2.05,4.33,0.94,77.4,0.21,0.28,0.3
2016-04-22,29.6,40.45,20.02,11.24,0.0,2.05,3.65,0.94,67.6,0.19,0.28,0.3
2016-04-23,29.72,40.27,19.96,15.44,0.0,1.36,2.33,0.5,72.9,0.19,0.28,0.3
2016-04-24,30.85,40.7,21.86,15.59,0.0,1.3,2.43,0.5,72.7,0.18,0.28,0.3
2016-04-25,30.89,40.09,21.08,23.67,0.0,1.26,2.11,0.18,334.0,0.18,0.28,0.3
2016-04-26,31.87,40.68,22.71,29.15,0.0,1.0,2.64,0.13,262.5,0.18,0.28,0.3
2016-04-27,32.48,41.43,24.76,40.04,0.0,1.57,2.81,0.19,246.9,0.18,0.28,0.29
2016-04-28,32.55,40.95,25.17,44.31,0.01,1.62,2.58,0.11,239.6,0.18,0.28,0.29
2016-04-29,33.01,41.18,26.12,41.74,0.0,2.21,3.47,0.96,93.1,0.18,0.28,0.29
2016-04-30,32.31,41.31,25.56,31.53,0.01,1.94,3.68,0.49,85.0,0.18,0.28,0.29
2016-05-01,30.71,40.5,21.58,19.04,0.0,2.1,4.23,0.96,84.4,0.17,0.28,0.29
2016-05-02,31.47,40.77,22.81,21.78,0.01,0.85,1.63,0.07,71.6,0.17,0.28,0.29
2016-05-03,32.25,41.4,23.46,32.26,0.17,1.56,4.17,0.19,212.4,0.17,0.28,0.29
2016-05-04,32.04,39.12,26.34,46.55,0.0,2.61,3.71,1.04,235.5,0.18,0.28,0.29
2016-05-05,33.46,41.47,25.52,35.74,0.0,1.45,2.86,0.12,283.7,0.18,0.28,0.29
2016-05-06,32.96,41.3,24.57,35.68,0.0,1.63,2.88,0.8,266.8,0.18,0.28,0.29
2016-05-07,32.88,41.08,24.36,40.62,0.0,1.75,3.1,0.37,233.5,0.18,0.28,0.29
2016-05-08,31.17,36.82,26.53,52.12,1.27,2.57,3.17,2.09,205.6,0.2,0.28,0.29
2016-05-09,32.42,39.65,25.66,48.39,0.06,1.65,3.09,0.55,219.7,0.23,0.28,0.29
2016-05-10,34.36,41.75,27.04,39.73,0.0,1.39,2.66,0.19,221.4,0.21,0.28,0.29
2016-05-11,33.57,40.78,26.67,44.61,0.01,1.76,2.79,0.01,228.9,0.2,0.28,0.29
2016-05-12,33.61,41.82,26.01,43.58,0.05,1.93,2.8,1.14,152.0,0.2,0.28,0.29
2016-05-13,33.57,41.32,26.88,40.65,0.01,1.72,2.82,0.52,250.8,0.19,0.28,0.29
2016-05-14,32.51,39.21,26.56,44.98,0.22,2.01,2.91,0.97,259.7,0.19,0.28,0.29
2016-05-15,29.95,35.83,26.0,55.33,2.73,2.29,3.41,1.34,210.0,0.26,0.28,0.29
2016-05-16,31.36,39.76,23.99,48.21,0.02,1.68,3.01,0.82,167.4,0.27,0.28,0.29
2016-05-17,31.67,38.59,25.48,50.53,0.14,2.54,3.75,0.93,234.3,0.23,0.28,0.29
2016-05-18,31.92,39.03,25.46,50.46,0.3,2.39,3.92,0.13,244.6,0.23,0.28,0.29
2016-05-19,32.07,39.62,26.32,49.79,0.25,2.71,3.55,1.42,258.2,0.23,0.28,0.29
2016-05-20,32.77,41.3,26.32,47.18,0.01,3.07,4.23,1.09,270.6,0.21,0.28,0.29
2016-05-21,30.19,35.52,25.81,59.82,3.94,2.61,3.79,1.22,233.3,0.24,0.28,0.29
2016-05-22,27.99,30.82,25.63,71.28,9.4,0.93,1.61,0.12,198.5,0.44,0.3,0.3
2016-05-23,28.69,34.32,23.99,64.17,5.75,1.19,1.71,0.33,135.3,0.41,0.31,0.3
2016-05-24,30.39,37.44,23.75,55.39,0.65,1.57,2.83,0.01,226.3,0.33,0.31,0.3
2016-05-25,31.3,38.1,24.92,51.67,1.23,1.72,2.75,0.42,241.2,0.31,0.3,0.3
2016-05-26,32.66,40.39,25.64,47.65,0.04,1.67,2.57,0.75,199.3,0.27,0.3,0.3
2016-05-27,33.1,41.13,26.28,47.56,0.83,1.91,3.19,0.49,196.6,0.26,0.3,0.3
2016-05-28,32.24,40.25,26.66,48.43,0.62,1.84,2.9,0.37,136.2,0.27,0.29,0.3
2016-05-29,30.92,39.18,23.72,47.37,0.04,1.98,3.25,0.63,116.9,0.25,0.29,0.3
2016-05-30,30.35,38.27,23.11,46.08,0.1,2.31,3.16,1.64,147.5,0.24,0.29,0.3
2016-05-31,30.34,37.94,22.7,42.49,0.0,1.78,2.52,1.11,142.0,0.23,0.29,0.3
2016-06-01,31.79,38.75,24.86,40.78,0.01,1.51,2.13,0.8,134.4,0.23,0.29,0.29
2016-06-02,31.65,37.61,26.35,44.1,0.0,1.33,2.21,0.33,194.0,0.22,0.28,0.29
2016-06-03,30.25,36.39,25.71,53.38,0.0,2.3,2.91,1.68,239.6,0.23,0.28,0.29
2016-06-04,31.71,39.14,24.55,47.88,0.01,1.72,2.81,0.9,266.7,0.22,0.28,0.29
2016-06-05,31.16,37.6,26.17,49.72,0.08,2.54,3.19,1.55,237.2,0.22,0.28,0.29
2016-06-06,31.91,39.34,24.85,49.61,0.1,2.11,3.22,0.71,234.9,0.22,0.28,0.29
2016-06-07,29.98,34.94,25.79,55.17,0.01,2.24,2.87,1.91,237.7,0.22,0.28,0.29
2016-06-08,32.19,40.36,24.21,49.53,0.04,1.66,3.06,0.45,228.2,0.22,0.28,0.29
2016-06-09,29.79,34.4,25.84,58.65,1.61,2.26,3.32,1.08,224.1,0.24,0.28,0.29
2016-06-10,28.81,33.84,25.0,62.23,1.08,1.77,2.48,1.2,240.0,0.28,0.28,0.29
2016-06-11,27.84,31.94,24.71,64.73,0.8,1.47,2.55,0.8,270.9,0.29,0.28,0.29
2016-06-12,30.93,38.14,24.97,51.38,0.1,1.35,2.4,0.52,114.0,0.28,0.29,0.29
2016-06-13,30.39,36.75,24.79,55.13,0.49,2.38,3.6,1.06,229.8,0.26,0.28,0.29
2016-06-14,29.28,34.77,25.23,59.44,1.18,2.06,2.98,0.54,248.4,0.27,0.28,0.29
2016-06-15,28.63,33.8,24.98,60.83,1.51,1.06,1.58,0.14,190.5,0.31,0.29,0.29
2016-06-16,28.35,35.04,22.64,57.28,1.48,1.74,2.9,0.53,203.8,0.31,0.29,0.29
2016-06-17,28.39,34.27,23.29,56.89,1.46,1.63,3.09,0.76,245.8,0.31,0.29,0.29
2016-06-18,30.18,37.22,22.88,50.66,0.15,1.08,2.19,0.52,268.5,0.28,0.29,0.29
2016-06-19,30.64,37.39,24.68,51.89,0.64,2.16,2.7,1.58,230.1,0.26,0.29,0.29
2016-06-20,27.67,31.93,24.66,61.05,0.96,1.97,2.73,0.74,214.2,0.28,0.29,0.29
2016-06-21,25.96,30.21,22.63,63.22,1.08,1.82,2.45,1.08,234.4,0.3,0.29,0.29
2016-06-22,28.8,35.82,21.51,52.97,0.01,0.99,1.63,0.31,200.6,0.27,0.29,0.29
2016-06-23,30.14,36.37,23.98,49.1,0.18,1.07,1.91,0.27,197.0,0.25,0.29,0.29
2016-06-24,29.41,35.03,24.56,55.97,1.05,1.25,1.97,0.35,216.7,0.26,0.28,0.29
2016-06-25,28.6,34.25,23.59,60.82,4.68,1.25,2.39,0.23,246.4,0.31,0.29,0.29
2016-06-26,27.97,32.54,23.11,64.7,3.93,1.03,2.1,0.11,232.0,0.39,0.3,0.3
2016-06-27,28.28,34.44,23.86,60.15,7.69,1.04,1.67,0.66,173.5,0.4,0.3,0.3
2016-06-28,27.5,32.69,23.06,70.31,12.34,1.02,1.65,0.4,194.4,0.48,0.32,0.31
2016-06-29,24.79,27.38,22.74,86.25,22.0,1.23,2.39,0.11,238.3,0.59,0.35,0.32
2016-06-30,26.99,32.78,22.08,70.74,3.08,1.14,1.94,0.57,173.5,0.46,0.36,0.32
2016-07-01,28.35,34.74,21.89,64.64,2.04,0.87,1.41,0.33,112.7,0.41,0.35,0.32
2016-07-02,29.78,36.12,23.19,55.04,0.54,0.94,1.57,0.21,164.1,0.36,0.34,0.32
2016-07-03,28.94,34.53,24.2,61.51,1.73,1.54,1.97,1.12,229.2,0.34,0.34,0.32
2016-07-04,28.59,34.67,23.68,66.53,3.41,1.42,1.71,0.72,221.7,0.38,0.33,0.32
2016-07-05,27.62,32.71,23.84,70.0,5.11,1.57,2.1,1.04,259.6,0.42,0.34,0.33
2016-07-06,26.52,30.52,23.58,72.78,2.8,1.79,2.68,1.16,251.2,0.41,0.33,0.33
2016-07-07,28.75,36.28,22.37,63.56,0.36,1.84,2.41,1.27,245.0,0.37,0.33,0.33
2016-07-08,27.12,31.11,23.96,70.9,3.71,1.93,2.53,1.05,236.6,0.38,0.33,0.33
2016-07-09,26.51,31.17,23.0,73.97,3.58,1.47,1.95,0.66,200.8,0.41,0.33,0.33
2016-07-10,26.4,31.93,22.63,73.35,11.16,1.39,2.25,0.68,235.6,0.45,0.33,0.33
2016-07-11,25.57,29.8,22.23,76.12,10.42,1.54,2.21,0.93,243.8,0.5,0.36,0.34
2016-07-12,26.39,32.06,21.21,72.66,5.13,1.43,2.22,0.64,260.6,0.45,0.36,0.34
2016-07-13,25.66,30.05,22.41,76.8,7.51,1.17,1.66,0.54,223.9,0.49,0.36,0.35
2016-07-14,26.81,33.51,21.07,67.23,0.76,1.56,2.21,0.94,226.3,0.41,0.36,0.35
2016-07-15,25.5,29.5,22.51,76.66,4.32,1.6,2.2,0.88,220.4,0.41,0.35,0.35
2016-07-16,24.94,29.53,21.52,78.59,17.74,0.83,1.54,0.12,237.4,0.55,0.36,0.35
2016-07-17,24.87,29.56,21.67,81.35,7.06,1.11,1.72,0.57,214.6,0.53,0.39,0.36
2016-07-18,25.03,28.91,21.93,81.62,11.06,0.88,1.15,0.4,272.3,0.52,0.38,0.36
2016-07-19,24.79,29.37,21.94,79.42,10.87,0.85,1.69,0.33,81.8,0.57,0.41,0.37
2016-07-20,25.59,31.03,21.01,72.75,1.57,1.5,2.64,0.44,215.2,0.45,0.4,0.37
2016-07-21,25.65,30.32,22.14,77.35,3.48,0.86,1.39,0.26,266.8,0.46,0.39,0.37
2016-07-22,27.73,34.56,21.83,64.59,1.12,0.86,1.3,0.09,170.5,0.42,0.38,0.37
2016-07-23,26.82,32.16,22.54,68.74,0.76,0.9,1.95,0.23,128.8,0.4,0.37,0.37
2016-07-24,25.81,30.82,22.09,73.25,4.1,0.77,1.08,0.32,183.3,0.44,0.37,0.37
2016-07-25,26.98,33.34,21.67,69.52,3.25,0.95,1.72,0.37,203.9,0.43,0.36,0.37
2016-07-26,25.79,31.04,22.42,75.18,1.23,0.9,1.75,0.28,242.0,0.43,0.36,0.37
2016-07-27,25.96,30.56,22.22,69.06,0.72,0.95,1.99,0.17,190.9,0.41,0.36,0.37
2016-07-28,27.39,33.9,21.61,61.34,0.02,0.78,1.29,0.09,229.5,0.37,0.35,0.37
2016-07-29,27.31,33.35,22.42,64.1,0.91,0.91,1.45,0.24,247.7,0.36,0.35,0.37
2016-07-30,25.94,31.13,21.97,76.61,21.48,0.95,1.41,0.36,255.5,0.56,0.38,0.38
2016-07-31,26.77,31.78,22.58,74.03,3.67,0.93,1.78,0.48,236.7,0.47,0.38,0.38
2016-08-01,25.18,29.14,22.9,85.83,12.35,0.96,1.48,0.2,260.9,0.54,0.39,0.38
2016-08-02,24.94,29.25,22.4,83.95,10.48,1.11,1.67,0.69,242.2,0.54,0.4,0.39
2016-08-03,25.06,29.65,21.24,77.5,6.54,0.99,1.82,0.44,220.3,0.54,0.41,0.4
2016-08-04,26.7,33.0,21.38,72.78,1.57,1.16,1.99,0.61,266.6,0.45,0.4,0.4
2016-08-05,26.52,32.17,22.2,75.13,8.19,1.22,2.1,0.46,272.8,0.48,0.39,0.39
2016-08-06,25.47,29.98,22.7,80.84,12.2,1.18,1.88,0.56,212.0,0.56,0.41,0.4
2016-08-07,24.86,29.46,21.67,80.96,3.48,1.48,2.31,0.61,247.0,0.49,0.41,0.4
2016-08-08,24.18,28.01,21.6,85.0,7.19,1.19,2.09,0.51,242.4,0.52,0.41,0.41
2016-08-09,25.42,30.18,21.72,78.77,18.1,0.67,1.23,0.15,229.2,0.61,0.43,0.42
2016-08-10,26.03,31.03,21.46,75.55,4.09,0.5,0.97,0.11,206.9,0.52,0.43,0.42
2016-08-11,25.67,30.6,22.26,76.0,0.53,0.74,1.61,0.11,86.6,0.47,0.42,0.42
2016-08-12,26.69,32.71,21.46,71.73,2.17,0.61,1.03,0.38,194.0,0.46,0.41,0.42
2016-08-13,26.84,32.53,21.98,74.42,4.36,0.81,1.58,0.23,235.7,0.47,0.4,0.42
2016-08-14,25.7,30.46,22.14,78.7,6.59,0.54,1.16,0.27,221.0,0.53,0.41,0.42
2016-08-15,25.65,30.55,21.84,79.88,2.09,0.64,0.97,0.23,109.2,0.47,0.4,0.42
2016-08-16,26.0,31.25,22.1,76.69,2.25,1.08,1.71,0.6,149.5,0.46,0.4,0.42
2016-08-17,26.16,31.79,21.56,72.46,1.08,0.83,1.46,0.41,144.7,0.44,0.4,0.42
